Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,Temp_celsius,Weather,Wind_kmph,Humidity_percent,Laundry_count,Day,Hour
30/01/2016,22:48:44,0,1,1,25.0,1,4,1,3,2,5,0,5,0,0,2,1,0,42.0,2.0,10.0,3.139286479,101.5608021,3.0,28.0,0,7.0,84.0,6,2,22
26/12/2015,8:37:59,1,0,1,46.0,0,1,1,6,0,4,0,0,0,0,0,3,1,22.0,5.0,16.0,3.084019564,101.628749,3.0,25.0,0,0.0,94.0,35,2,8
15/12/2015,22:57:40,3,0,1,55.0,0,3,1,9,0,11,0,2,1,0,2,1,1,35.0,1.0,12.0,3.09532917,101.5877058,3.0,25.0,0,0.0,94.0,15,5,22
31/01/2016,10:47:23,0,1,1,21.0,1,0,0,2,2,8,1,9,0,0,0,3,0,55.0,4.0,19.0,3.159211771,101.6383193,2.0,30.0,3,2.0,70.0,6,3,10
23/01/2016,20:40:32,1,1,1,24.0,1,3,0,1,1,7,1,5,0,0,1,1,0,38.0,4.0,19.0,3.149161764,101.6209708,1.0,25.0,0,4.0,89.0,15,2,20
20/02/2016,18:06:44,0,1,0,21.0,1,1,1,1,2,6,1,3,0,1,1,0,0,21.0,3.0,12.0,3.177303574,101.5584962,1.0,29.0,0,11.0,79.0,12,2,18
30/12/2015,19:21:37,3,0,1,34.0,1,4,0,1,2,5,0,8,1,0,1,3,0,16.0,0.0,7.0,3.069559999,101.6036944,3.0,29.0,3,7.0,74.0,29,6,19
09/02/2016,23:59:11,3,0,0,37.0,0,0,1,1,0,3,1,8,0,0,1,0,1,14.0,5.0,7.0,3.086767366,101.5865424,1.0,27.0,3,2.0,89.0,20,5,23
29/12/2015,10:32:08,0,1,2,23.0,0,4,1,7,1,6,0,7,1,1,2,1,1,30.0,0.0,7.0,3.180782913,101.5608819,3.0,28.0,3,4.0,74.0,9,5,10
13/02/2016,17:16:37,0,1,1,58.0,1,2,1,6,2,11,1,2,0,0,3,3,0,52.0,5.0,18.0,3.052527534,101.6526443,3.0,32.0,0,13.0,67.0,26,2,17
06/12/2015,16:06:12,3,1,0,47.0,0,4,1,4,1,1,1,3,0,1,1,2,0,17.0,1.0,7.0,3.070560745,101.5607539,3.0,31.0,2,17.0,70.0,13,3,16
23/02/2016,4:03:01,1,0,0,35.0,1,3,0,2,1,7,0,8,0,1,1,3,1,35.0,2.0,19.0,3.110668199,101.6471593,2.0,25.0,0,2.0,89.0,9,5,4
25/01/2016,7:10:23,0,0,1,32.0,0,1,1,4,2,11,0,1,0,1,1,0,0,50.0,1.0,14.0,3.090177333,101.6523463,2.0,28.0,0,6.0,70.0,16,1,7
20/01/2016,5:49:27,0,0,1,27.0,1,4,0,0,0,5,1,9,0,1,3,2,1,48.0,3.0,7.0,3.16532611,101.5852095,1.0,25.0,0,0.0,94.0,18,6,5
25/02/2016,1:13:20,1,0,1,49.0,0,2,0,9,1,7,0,6,1,0,2,0,0,46.0,0.0,20.0,3.107563123,101.6514694,2.0,25.0,0,2.0,94.0,7,4,1
23/01/2016,16:16:58,0,0,0,39.0,0,1,0,1,1,1,1,10,0,0,3,3,1,28.0,2.0,12.0,3.065614995,101.5627022,2.0,33.0,0,13.0,59.0,12,2,16
11/12/2015,20:23:45,0,1,2,44.0,1,2,0,1,2,5,1,10,1,1,1,1,0,46.0,5.0,10.0,3.074408085,101.5795656,1.0,25.0,1,2.0,94.0,11,0,20
13/01/2016,19:13:19,1,1,0,39.0,1,1,0,10,2,3,0,12,0,0,1,3,0,45.0,3.0,17.0,3.073154208,101.5595936,1.0,31.0,3,11.0,70.0,14,6,19
29/01/2016,2:41:07,0,0,1,53.0,1,0,1,5,2,9,1,14,1,0,1,3,1,56.0,3.0,15.0,3.145488793,101.5730079,2.0,25.0,0,0.0,94.0,10,0,2
31/12/2015,18:47:06,3,1,2,27.0,0,2,1,6,1,11,1,9,0,1,0,2,1,32.0,3.0,21.0,3.110244042,101.568727,3.0,30.0,0,9.0,59.0,8,4,18
29/01/2016,7:00:48,0,0,1,54.0,0,3,0,4,1,5,1,4,1,0,3,1,0,32.0,4.0,12.0,3.098166884,101.5972653,1.0,25.0,3,4.0,94.0,26,0,7
15/12/2015,17:01:34,2,0,2,46.0,0,4,0,5,2,1,0,0,1,1,2,2,1,27.0,4.0,7.0,3.171737522,101.6289727,2.0,31.0,0,11.0,66.0,11,5,17
18/01/2016,6:37:38,2,1,1,23.0,1,3,0,2,2,6,1,13,1,1,2,1,0,46.0,0.0,13.0,3.170817828,101.6067027,2.0,25.0,0,0.0,94.0,20,1,6
26/01/2016,18:52:45,2,0,0,47.0,0,1,0,5,1,6,1,1,0,0,3,3,1,37.0,0.0,8.0,3.071804008,101.5985183,3.0,31.0,0,13.0,62.0,28,5,18
04/02/2016,7:32:51,1,1,1,26.0,0,0,1,3,2,10,0,13,1,0,3,1,0,43.0,3.0,12.0,3.12882787,101.6120739,3.0,24.0,0,0.0,94.0,20,4,7
08/12/2015,21:38:11,2,0,2,55.0,1,1,1,6,1,5,1,7,1,1,3,0,0,34.0,4.0,14.0,3.169495941,101.6173404,2.0,26.0,0,4.0,94.0,18,5,21
08/02/2016,22:30:34,1,0,2,52.0,0,1,1,3,0,6,0,3,0,0,1,3,0,32.0,2.0,20.0,3.083534231,101.6544407,1.0,28.0,0,4.0,74.0,17,1,22
16/12/2015,12:47:37,3,0,2,41.0,1,2,1,10,2,8,0,9,1,1,2,0,0,44.0,2.0,16.0,3.072420092,101.605399,1.0,30.0,3,7.0,70.0,29,6,12
22/01/2016,13:27:43,0,0,0,26.0,0,4,0,10,1,11,1,11,0,1,1,0,1,30.0,0.0,8.0,3.168332854,101.629447,3.0,33.0,0,7.0,52.0,12,0,13
02/01/2016,15:58:41,1,0,2,23.0,0,3,0,1,1,9,1,8,1,1,0,0,1,50.0,4.0,14.0,3.120993843,101.6271715,1.0,32.0,0,6.0,55.0,14,2,15
26/02/2016,23:24:13,3,1,1,52.0,0,3,0,10,2,0,0,8,0,0,1,2,0,23.0,5.0,16.0,3.107879503,101.5971971,3.0,28.0,0,6.0,70.0,18,0,23
17/02/2016,19:12:39,0,0,1,60.0,1,1,0,4,1,6,0,8,0,1,0,1,0,59.0,1.0,13.0,3.13341835,101.6322369,3.0,30.0,0,13.0,59.0,13,6,19
04/01/2016,19:32:13,1,0,0,60.0,1,1,1,0,2,1,0,0,0,0,1,3,1,25.0,4.0,8.0,3.175026457,101.6424889,3.0,25.0,2,19.0,94.0,11,1,19
30/12/2015,5:30:16,0,1,2,58.0,1,3,0,0,2,6,0,12,1,0,1,3,0,59.0,5.0,11.0,3.178148492,101.5682632,3.0,24.0,0,2.0,89.0,9,6,5
21/01/2016,15:20:28,3,1,2,40.0,0,3,0,0,0,10,0,2,1,1,0,0,0,50.0,4.0,21.0,3.182016177,101.5769578,2.0,35.0,3,7.0,47.0,16,4,15
28/02/2016,13:17:42,1,0,0,22.0,1,2,1,8,0,5,1,9,0,0,1,1,0,38.0,3.0,19.0,3.059919439,101.6239767,1.0,34.0,0,7.0,49.0,34,3,13
23/01/2016,17:01:00,3,1,0,52.0,0,1,0,3,0,7,1,10,1,1,1,1,1,33.0,1.0,11.0,3.139552855,101.6566279,1.0,25.0,2,19.0,83.0,5,2,17
05/12/2015,18:18:13,0,1,2,43.0,1,3,1,3,0,9,0,6,1,1,1,1,0,33.0,5.0,20.0,3.152660135,101.5967699,2.0,25.0,0,4.0,94.0,19,2,18
03/02/2016,19:11:50,1,1,2,37.0,1,1,1,9,1,11,0,11,0,0,2,2,1,41.0,0.0,17.0,3.129691543,101.6190992,1.0,27.0,0,11.0,84.0,16,6,19
27/12/2015,20:31:45,3,1,0,42.0,1,2,0,9,0,3,0,7,1,0,1,0,1,37.0,5.0,11.0,3.151906923,101.6161786,3.0,30.0,2,7.0,66.0,17,3,20
23/02/2016,9:45:18,1,1,1,26.0,0,3,1,6,2,10,1,9,0,0,2,0,0,43.0,5.0,21.0,3.100978532,101.6265154,2.0,26.0,3,4.0,89.0,26,5,9
06/12/2015,10:22:58,3,1,1,25.0,0,3,1,4,0,5,0,5,1,0,0,3,0,25.0,4.0,9.0,3.081312964,101.59233,3.0,29.0,3,4.0,74.0,25,3,10
27/02/2016,20:52:42,0,1,2,36.0,0,2,0,10,1,6,0,6,0,1,3,2,1,37.0,5.0,10.0,3.058673328,101.6403965,1.0,30.0,0,2.0,66.0,28,2,20
18/12/2015,21:03:49,0,0,0,55.0,0,4,1,2,1,11,0,8,1,1,1,2,0,42.0,4.0,16.0,3.058588393,101.5871025,3.0,27.0,0,2.0,79.0,20,0,21
07/02/2016,21:10:08,1,1,0,25.0,0,0,1,6,0,1,0,4,1,0,0,1,1,55.0,0.0,11.0,3.173437062,101.6139448,2.0,26.0,0,2.0,89.0,22,3,21
26/01/2016,9:30:18,2,0,0,55.0,0,3,1,4,2,3,0,9,0,0,2,2,1,18.0,3.0,13.0,3.07832675,101.6585916,2.0,29.0,0,7.0,66.0,20,5,9
02/01/2016,4:34:58,0,1,2,21.0,0,3,0,4,2,4,1,12,1,0,1,0,1,40.0,4.0,8.0,3.167402782,101.5633497,2.0,25.0,0,4.0,89.0,14,2,4
20/02/2016,2:46:56,3,1,2,46.0,1,0,1,10,0,11,0,5,1,1,1,3,0,31.0,4.0,20.0,3.079993796,101.6224781,3.0,26.0,0,7.0,89.0,29,2,2
11/02/2016,15:01:26,3,1,1,42.0,1,3,0,1,1,7,0,11,1,0,3,1,0,57.0,4.0,9.0,3.075763148,101.611655,1.0,33.0,0,19.0,63.0,30,4,15
12/02/2016,8:14:24,3,0,2,27.0,0,4,1,2,2,2,0,0,0,1,3,3,1,13.0,5.0,16.0,3.071336234,101.6256139,2.0,27.0,0,4.0,84.0,35,0,8
01/01/2016,13:48:10,0,0,0,37.0,0,2,0,8,2,5,0,11,0,0,2,2,1,40.0,0.0,18.0,3.120436647,101.6561758,3.0,29.0,0,6.0,70.0,10,0,13
12/02/2016,20:06:47,1,1,0,56.0,0,1,1,0,2,7,1,9,1,0,1,1,0,25.0,0.0,11.0,3.067029582,101.61099,2.0,31.0,0,9.0,70.0,29,0,20
18/01/2016,4:18:09,1,0,2,50.0,0,3,1,2,0,4,0,7,1,1,0,2,0,56.0,0.0,17.0,3.09093783,101.6194323,1.0,26.0,0,4.0,94.0,33,1,4
02/01/2016,17:34:35,3,1,0,39.0,1,4,0,1,0,1,0,3,1,1,2,2,1,26.0,4.0,10.0,3.076361475,101.6516398,1.0,31.0,0,17.0,62.0,23,2,17
15/12/2015,12:43:59,2,0,1,22.0,1,1,1,3,0,1,0,11,1,0,0,1,1,26.0,4.0,15.0,3.107896747,101.6007984,3.0,31.0,3,4.0,62.0,21,5,12
31/01/2016,19:13:03,3,0,1,30.0,1,0,0,3,1,6,1,2,0,1,2,1,1,19.0,2.0,7.0,3.154716385,101.6497988,3.0,30.0,0,11.0,75.0,4,3,19
26/02/2016,0:47:32,0,1,0,41.0,0,0,1,2,1,2,0,1,1,0,2,3,0,32.0,4.0,14.0,3.115429202,101.6357677,1.0,29.0,0,11.0,58.0,13,0,0
02/01/2016,6:43:17,1,0,0,49.0,1,0,0,4,2,4,1,11,0,1,1,2,1,40.0,1.0,14.0,3.068390576,101.5823247,2.0,24.0,0,0.0,94.0,14,2,6
26/01/2016,8:39:07,2,0,0,18.0,1,3,0,6,1,2,0,11,0,1,3,1,0,17.0,2.0,20.0,3.142173739,101.6517794,1.0,28.0,0,6.0,70.0,0,5,8
29/12/2015,9:10:28,2,1,1,60.0,1,1,1,10,1,11,0,4,0,1,1,1,1,47.0,4.0,14.0,3.064798207,101.5701688,3.0,27.0,0,4.0,84.0,0,5,9
13/01/2016,17:08:58,1,0,1,31.0,1,0,0,10,2,2,1,8,1,0,2,2,0,53.0,1.0,9.0,3.18010172,101.5657244,2.0,32.0,0,7.0,67.0,0,6,17
20/01/2016,15:37:22,1,1,1,35.0,1,3,0,8,0,0,0,13,1,0,3,0,1,39.0,4.0,14.0,3.054811788,101.6110964,1.0,35.0,0,4.0,44.0,0,6,15
16/01/2016,22:02:53,1,0,2,47.0,1,3,1,2,0,8,1,1,1,1,2,0,1,44.0,1.0,20.0,3.079204463,101.5869819,2.0,26.0,0,2.0,94.0,0,2,22
11/02/2016,8:47:09,2,1,1,26.0,1,0,0,1,0,10,0,1,1,1,1,1,0,46.0,0.0,8.0,3.132081994,101.5925046,3.0,26.0,3,2.0,89.0,0,4,8
07/01/2016,9:11:53,0,1,0,37.0,0,0,1,4,2,7,0,9,1,0,1,2,1,22.0,0.0,12.0,3.182846768,101.5798334,1.0,27.0,0,2.0,89.0,0,4,9
03/12/2015,21:34:51,2,1,1,29.0,1,4,1,6,1,7,0,6,0,1,3,0,0,36.0,5.0,14.0,3.16532601,101.6464725,1.0,26.0,3,0.0,84.0,0,4,21
18/12/2015,15:14:43,3,0,1,60.0,0,1,0,0,1,1,1,10,1,1,2,2,1,52.0,3.0,10.0,3.107851672,101.6590498,2.0,33.0,0,6.0,52.0,0,0,15
16/12/2015,17:37:20,0,1,2,47.0,0,1,1,7,0,11,1,14,1,0,0,0,1,11.0,3.0,8.0,3.087050977,101.5657066,3.0,26.0,0,9.0,79.0,0,6,17
06/02/2016,16:17:26,2,0,1,53.0,1,1,0,2,0,9,1,11,1,0,0,3,1,12.0,2.0,9.0,3.125268923,101.5570969,2.0,32.0,0,6.0,63.0,0,2,16
24/02/2016,15:54:39,0,0,2,27.0,0,2,0,7,0,8,0,11,1,0,0,3,0,45.0,1.0,16.0,3.112767064,101.6425155,3.0,34.0,0,6.0,44.0,0,6,15
23/12/2015,12:50:26,3,0,0,50.0,0,2,0,7,2,10,0,7,1,0,3,2,0,35.0,0.0,20.0,3.105448986,101.5773379,2.0,31.0,0,15.0,66.0,0,6,12
21/02/2016,10:57:54,1,1,0,43.0,1,4,1,4,1,9,0,4,1,1,3,3,0,13.0,2.0,16.0,3.083403171,101.6504467,3.0,29.0,0,6.0,55.0,0,3,10
08/12/2015,10:08:18,0,0,1,51.0,1,3,0,7,2,9,0,2,0,1,1,3,1,47.0,1.0,19.0,3.138037737,101.572942,3.0,29.0,0,9.0,79.0,0,5,10
25/01/2016,2:21:13,3,0,1,42.0,0,4,0,3,2,11,0,14,0,1,2,0,1,38.0,3.0,18.0,3.111292838,101.6196286,1.0,28.0,3,9.0,66.0,0,1,2
19/01/2016,17:15:34,0,1,2,25.0,0,2,0,3,2,6,0,1,1,1,2,1,1,55.0,2.0,14.0,3.116929815,101.637189,3.0,29.0,0,13.0,70.0,0,5,17
27/12/2015,5:03:53,1,1,1,57.0,0,1,0,2,1,1,0,11,0,0,1,2,0,29.0,2.0,21.0,3.04989289,101.5852761,1.0,24.0,3,0.0,89.0,0,3,5
05/12/2015,0:15:54,2,1,2,35.0,1,3,1,1,1,5,1,5,1,1,2,2,1,27.0,5.0,18.0,3.126262788,101.6118323,1.0,26.0,0,0.0,94.0,0,2,0
28/02/2016,21:10:30,1,1,1,27.0,0,3,0,4,0,0,0,13,1,0,2,2,1,34.0,5.0,14.0,3.063033947,101.574374,3.0,25.0,2,9.0,94.0,0,3,21
27/12/2015,2:37:30,2,0,2,36.0,0,2,0,9,1,10,0,12,0,0,2,2,0,36.0,4.0,7.0,3.150232503,101.6114086,2.0,25.0,3,0.0,83.0,0,3,2
30/01/2016,21:21:10,2,1,1,50.0,1,4,0,9,1,1,1,0,0,0,1,0,0,36.0,2.0,17.0,3.135048332,101.6404502,3.0,29.0,0,7.0,79.0,6,2,21
22/02/2016,13:19:41,2,0,1,33.0,1,3,0,9,0,6,1,9,0,0,3,2,0,50.0,3.0,15.0,3.12750395,101.5886631,2.0,33.0,0,6.0,49.0,14,1,13
17/02/2016,14:04:11,3,1,2,26.0,1,3,1,2,1,6,0,4,1,0,1,2,1,34.0,3.0,20.0,3.119363484,101.5697573,2.0,34.0,3,9.0,41.0,7,6,14
19/12/2015,15:10:40,1,1,0,25.0,0,2,1,0,0,11,1,8,1,1,3,2,0,46.0,4.0,17.0,3.085609974,101.6238037,3.0,32.0,0,15.0,55.0,30,2,15
01/03/2016,12:38:29,1,1,2,51.0,1,2,1,10,0,5,0,1,0,0,3,2,1,58.0,5.0,14.0,3.054571927,101.556415,2.0,26.0,0,2.0,94.0,10,5,12
06/01/2016,0:23:59,2,0,1,23.0,0,4,0,5,0,1,1,8,0,1,0,3,0,36.0,4.0,17.0,3.168255169,101.6556502,2.0,26.0,0,0.0,94.0,7,6,0
21/12/2015,7:41:46,1,1,2,33.0,1,1,0,8,0,0,0,5,1,1,1,1,0,27.0,0.0,19.0,3.170746671,101.5785192,1.0,24.0,0,2.0,94.0,12,1,7
04/12/2015,18:32:56,1,1,1,20.0,1,1,1,5,2,2,1,4,0,1,2,1,1,15.0,5.0,12.0,3.150460831,101.6033421,3.0,31.0,2,11.0,66.0,18,0,18
19/12/2015,12:42:39,1,0,1,30.0,0,1,1,9,0,6,1,10,0,0,3,2,1,48.0,4.0,16.0,3.058580972,101.6382084,2.0,31.0,0,11.0,59.0,27,2,12
16/02/2016,14:00:20,1,0,0,53.0,1,0,0,5,2,2,0,2,0,0,0,1,1,11.0,3.0,14.0,3.157652626,101.6306887,3.0,35.0,0,9.0,41.0,11,5,14
21/01/2016,21:30:42,2,1,1,56.0,0,4,1,3,0,8,0,0,0,1,1,3,1,60.0,1.0,12.0,3.182967248,101.6585123,3.0,28.0,0,4.0,74.0,12,4,21
19/01/2016,9:17:23,1,1,0,53.0,1,0,1,6,1,1,1,14,0,0,2,1,0,36.0,4.0,21.0,3.073158426,101.6382523,2.0,27.0,0,9.0,84.0,29,5,9
01/01/2016,11:19:13,1,0,2,33.0,1,2,1,10,2,10,1,14,1,0,2,3,1,50.0,3.0,8.0,3.137716748,101.6311512,2.0,27.0,0,2.0,84.0,9,0,11
19/12/2015,12:51:07,0,0,2,53.0,0,4,0,4,2,5,1,5,0,1,0,0,1,25.0,0.0,10.0,3.182207948,101.6424965,2.0,31.0,0,11.0,59.0,13,2,12
13/12/2015,20:06:48,2,0,2,36.0,0,2,1,5,0,9,1,13,0,1,3,1,1,11.0,1.0,10.0,3.101660745,101.6528833,2.0,24.0,1,2.0,100.0,6,3,20
01/03/2016,21:09:48,2,1,2,60.0,1,0,1,3,2,11,0,7,1,1,3,3,0,37.0,3.0,15.0,3.166655072,101.6290672,3.0,28.0,0,0.0,84.0,13,5,21
10/02/2016,7:50:05,2,1,2,47.0,1,0,1,8,2,9,1,11,1,0,2,3,1,46.0,5.0,17.0,3.174959145,101.6039394,1.0,26.0,0,2.0,89.0,27,6,7
15/01/2016,18:55:37,2,0,1,59.0,1,1,0,0,1,4,1,9,0,0,1,3,0,38.0,2.0,20.0,3.144897144,101.5567483,3.0,25.0,0,4.0,94.0,8,0,18
19/02/2016,4:42:47,1,1,0,39.0,0,1,0,4,1,8,0,7,0,0,2,3,1,32.0,1.0,10.0,3.125455193,101.630865,2.0,25.0,0,2.0,94.0,13,0,4
04/02/2016,17:47:47,3,0,2,33.0,1,3,0,10,0,11,1,3,0,1,2,1,0,18.0,1.0,14.0,3.100517758,101.6457202,2.0,28.0,3,6.0,84.0,12,4,17
27/02/2016,21:24:09,0,0,2,23.0,1,4,0,3,0,0,0,9,0,1,1,2,1,25.0,5.0,7.0,3.114232389,101.5854292,1.0,28.0,0,2.0,74.0,12,2,21
17/12/2015,1:45:40,0,1,2,59.0,0,2,1,0,2,7,0,6,1,0,0,2,1,23.0,2.0,19.0,3.122883624,101.6495926,1.0,24.0,3,2.0,89.0,9,4,1
15/01/2016,21:26:02,1,1,1,37.0,0,0,1,2,0,6,0,4,1,1,1,0,0,17.0,1.0,12.0,3.140757143,101.6541825,3.0,26.0,1,4.0,89.0,6,0,21
01/03/2016,2:46:53,1,1,2,26.0,0,1,1,9,2,7,0,12,0,0,3,3,1,50.0,1.0,13.0,3.109199925,101.6241486,1.0,28.0,0,4.0,79.0,18,5,2
07/01/2016,10:30:02,0,1,1,27.0,0,0,0,4,1,2,0,5,0,0,3,0,0,20.0,0.0,21.0,3.133493011,101.5809563,3.0,29.0,0,6.0,79.0,13,4,10
20/01/2016,14:41:59,3,1,1,52.0,1,0,1,1,2,9,1,5,1,0,0,0,1,11.0,3.0,18.0,3.149105936,101.5633303,3.0,34.0,0,11.0,41.0,9,6,14
25/12/2015,22:13:45,0,1,1,51.0,0,0,0,1,2,1,0,10,0,0,0,1,0,30.0,4.0,18.0,3.126334478,101.5746623,1.0,25.0,0,2.0,94.0,8,0,22
18/01/2016,9:01:39,2,1,2,20.0,0,2,1,1,1,11,0,7,0,0,3,2,0,27.0,0.0,13.0,3.074357551,101.6572469,2.0,27.0,3,0.0,89.0,20,1,9
15/02/2016,18:50:58,0,1,2,27.0,0,0,1,8,1,6,0,9,0,1,0,3,1,24.0,5.0,17.0,3.100720514,101.6098457,3.0,28.0,0,13.0,79.0,34,1,18
05/12/2015,0:10:03,1,1,1,53.0,1,4,1,8,2,5,1,13,1,0,1,2,1,44.0,3.0,18.0,3.138427594,101.6076497,3.0,26.0,0,0.0,94.0,22,2,0
21/01/2016,11:54:41,2,0,0,19.0,1,4,0,7,0,0,0,14,0,1,2,2,0,52.0,1.0,10.0,3.146593091,101.5590084,3.0,30.0,0,2.0,59.0,9,4,11
16/01/2016,22:01:15,0,1,0,43.0,1,1,0,2,0,7,1,11,0,1,3,1,1,18.0,4.0,12.0,3.139984798,101.5897388,2.0,26.0,0,2.0,94.0,19,2,22
10/01/2016,6:22:09,1,1,1,30.0,0,4,0,5,2,11,1,6,1,1,2,1,1,39.0,1.0,21.0,3.167219297,101.5710979,2.0,25.0,3,6.0,89.0,12,3,6
15/12/2015,6:34:09,1,1,0,54.0,0,4,0,1,1,3,1,10,0,1,1,1,1,21.0,4.0,12.0,3.053165263,101.5626051,3.0,24.0,0,2.0,94.0,9,5,6
11/12/2015,10:54:28,0,0,1,31.0,1,2,0,6,1,9,0,5,0,0,0,2,1,52.0,4.0,14.0,3.119220348,101.5784973,2.0,27.0,0,11.0,84.0,9,0,10
28/12/2015,6:21:58,2,0,0,34.0,1,3,0,4,1,3,1,9,0,1,0,2,0,50.0,4.0,14.0,3.150261929,101.5620463,3.0,25.0,0,0.0,94.0,10,1,6
17/02/2016,22:04:57,2,0,1,27.0,1,2,1,7,2,0,0,11,0,0,0,3,0,46.0,4.0,14.0,3.080604413,101.6418396,1.0,27.0,3,4.0,74.0,25,6,22
14/12/2015,20:55:10,0,1,0,48.0,1,0,0,7,0,0,1,13,1,1,2,1,1,48.0,0.0,13.0,3.055180706,101.637449,2.0,28.0,0,4.0,84.0,24,1,20
05/12/2015,3:26:41,3,1,1,27.0,1,2,0,8,2,3,1,11,0,1,3,3,0,24.0,5.0,21.0,3.064066666,101.6431288,1.0,26.0,0,0.0,94.0,29,2,3
25/02/2016,23:25:55,0,0,1,27.0,0,1,1,1,1,3,0,14,0,0,0,1,0,33.0,4.0,8.0,3.154409606,101.5788585,1.0,29.0,0,2.0,70.0,14,4,23
16/12/2015,20:50:33,0,0,0,60.0,1,3,1,5,0,2,0,9,0,0,0,1,0,13.0,2.0,7.0,3.103065746,101.6035004,1.0,26.0,0,6.0,79.0,29,6,20
30/12/2015,19:34:25,0,0,1,46.0,1,0,1,6,0,2,1,4,0,1,3,2,0,24.0,1.0,9.0,3.101964348,101.5780629,1.0,29.0,3,7.0,74.0,14,6,19
17/02/2016,9:09:19,3,1,1,58.0,1,1,1,3,1,10,0,6,0,1,0,1,1,49.0,1.0,13.0,3.07943917,101.6274668,1.0,27.0,3,2.0,62.0,34,6,9
12/01/2016,4:33:52,3,0,1,55.0,1,1,1,2,2,11,0,11,1,0,3,3,1,39.0,1.0,17.0,3.069414062,101.5853711,1.0,26.0,3,4.0,89.0,20,5,4
26/12/2015,21:22:19,1,0,1,50.0,0,4,0,7,1,11,0,9,0,0,1,0,0,53.0,0.0,7.0,3.057516918,101.5787918,2.0,28.0,3,6.0,79.0,17,2,21
14/02/2016,21:58:20,3,0,0,46.0,0,3,1,5,2,8,0,5,1,0,1,3,0,26.0,3.0,20.0,3.054128133,101.628254,1.0,25.0,1,0.0,89.0,22,3,21
01/03/2016,20:57:53,2,0,2,46.0,1,4,1,2,2,2,1,2,1,1,1,1,1,15.0,1.0,11.0,3.103395877,101.595226,3.0,29.0,0,4.0,84.0,16,5,20
23/12/2015,16:08:05,2,0,2,57.0,1,0,0,9,1,9,0,3,1,0,3,0,1,38.0,0.0,15.0,3.114309045,101.5832399,1.0,33.0,3,17.0,63.0,12,6,16
13/01/2016,6:20:01,0,0,1,36.0,0,4,0,6,2,7,0,7,1,0,3,0,0,20.0,1.0,10.0,3.097470171,101.6171949,2.0,25.0,0,0.0,94.0,34,6,6
23/02/2016,23:25:06,1,1,0,30.0,0,3,0,7,2,10,1,1,0,1,3,0,1,42.0,2.0,13.0,3.079219587,101.6039086,2.0,25.0,0,2.0,94.0,31,5,23
25/01/2016,13:41:00,3,0,2,54.0,1,1,0,6,2,6,0,9,1,0,2,1,1,45.0,3.0,10.0,3.126307396,101.5705506,3.0,33.0,3,15.0,52.0,6,1,13
03/12/2015,3:48:31,3,0,0,37.0,1,4,0,10,1,4,0,5,1,1,0,2,0,49.0,3.0,18.0,3.090298977,101.6132035,2.0,25.0,0,4.0,94.0,32,4,3
26/12/2015,17:02:07,0,0,0,50.0,0,0,0,3,2,10,0,13,0,0,1,2,1,50.0,3.0,7.0,3.102969979,101.6300725,2.0,34.0,0,7.0,56.0,20,2,17
01/12/2015,1:08:29,2,1,0,59.0,1,1,0,0,1,5,1,13,0,0,0,2,0,29.0,5.0,13.0,3.080133115,101.6048104,3.0,25.0,0,0.0,94.0,31,5,1
26/01/2016,13:17:45,0,1,2,34.0,0,3,0,5,2,5,0,1,0,1,2,2,0,49.0,2.0,19.0,3.159382318,101.5710321,1.0,33.0,0,7.0,56.0,11,5,13
09/02/2016,20:25:25,1,0,1,50.0,0,1,0,8,1,11,1,11,1,0,1,3,0,52.0,4.0,21.0,3.169310817,101.6023923,3.0,28.0,0,2.0,84.0,20,5,20
21/02/2016,8:37:08,1,1,1,54.0,1,3,0,5,0,10,1,4,1,0,3,0,1,45.0,3.0,11.0,3.113529897,101.6218239,1.0,23.0,3,0.0,94.0,22,3,8
25/02/2016,6:39:55,3,1,1,50.0,1,1,1,1,0,9,1,12,0,1,2,1,1,12.0,0.0,17.0,3.12186077,101.6411195,1.0,26.0,3,4.0,70.0,12,4,6
01/02/2016,3:09:48,1,1,1,34.0,0,1,0,6,2,8,0,12,0,0,0,0,0,35.0,4.0,12.0,3.074128634,101.5697071,1.0,26.0,0,6.0,89.0,13,1,3
16/01/2016,7:55:23,3,0,1,25.0,0,2,0,2,0,11,1,6,1,0,1,1,1,18.0,0.0,7.0,3.084455275,101.659099,2.0,25.0,3,2.0,94.0,22,2,7
28/02/2016,10:36:15,1,1,0,38.0,1,3,0,6,0,2,0,11,1,1,0,2,0,23.0,2.0,21.0,3.062333032,101.6109622,2.0,30.0,3,6.0,62.0,28,3,10
16/02/2016,9:14:38,2,0,2,43.0,1,4,1,2,2,1,0,11,1,0,3,0,0,39.0,1.0,17.0,3.152976884,101.6420821,1.0,27.0,3,6.0,84.0,6,5,9
13/12/2015,10:24:05,2,1,2,59.0,1,2,0,8,2,10,1,2,1,1,2,1,1,29.0,4.0,9.0,3.177709352,101.6588264,1.0,28.0,0,2.0,84.0,12,3,10
